Symbol,Date,Close
NEE,2016-03-07,114.449997
NEE,2016-03-08,115.449997
NEE,2016-03-09,116.260002
NEE,2016-03-10,115.690002
NEE,2016-03-11,115.82
NEE,2016-03-14,115.839996
NEE,2016-03-15,115.599998
NEE,2016-03-16,117.120003
NEE,2016-03-17,118.330002
NEE,2016-03-18,118.5
NEE,2016-03-21,117.57
NEE,2016-03-22,117.040001
NEE,2016-03-23,117.690002
NEE,2016-03-24,118.480003
NEE,2016-03-28,117.580002
NEE,2016-03-29,119.010002
NEE,2016-03-30,118.5
NEE,2016-03-31,118.339996
NEE,2016-04-01,118.709999
NEE,2016-04-04,118.720001
NEE,2016-04-05,116.349998
NEE,2016-04-06,116.709999
NEE,2016-04-07,116.190002
NEE,2016-04-08,116.809998
NEE,2016-04-11,116.230003
NEE,2016-04-12,117.050003
NEE,2016-04-13,116.480003
NEE,2016-04-14,116.150002
NEE,2016-04-15,117.43
NEE,2016-04-18,117.769997
NEE,2016-04-19,118.099998
NEE,2016-04-20,115.510002
NEE,2016-04-21,112.910004
NEE,2016-04-22,114.440002
NEE,2016-04-25,114.470001
NEE,2016-04-26,115.519997
NEE,2016-04-27,116.889999
NEE,2016-04-28,116.470001
NEE,2016-04-29,117.580002
NEE,2016-05-02,118.059998
NEE,2016-05-03,118.419998
NEE,2016-05-04,119.459999
NEE,2016-05-05,118.849998
NEE,2016-05-06,118.489998
NEE,2016-05-09,118.889999
NEE,2016-05-10,119.599998
NEE,2016-05-11,119.690002
NEE,2016-05-12,121.150002
NEE,2016-05-13,120.760002
NEE,2016-05-16,121.480003
NEE,2016-05-17,119.779999
NEE,2016-05-18,118.019997
NEE,2016-05-19,118.410004
NEE,2016-05-20,119.330002
NEE,2016-05-23,117.989998
NEE,2016-05-24,119.889999
NEE,2016-05-25,119.099998
NEE,2016-05-26,119.82
NEE,2016-05-27,119.839996
NEE,2016-05-31,120.120003
NEE,2016-06-01,120.150002
NEE,2016-06-02,119.809998
NEE,2016-06-03,121.800003
NEE,2016-06-06,121.75
NEE,2016-06-07,121.110001
NEE,2016-06-08,122.919998
NEE,2016-06-09,123.980003
NEE,2016-06-10,123.830002
NEE,2016-06-13,123.589996
NEE,2016-06-14,124.980003
NEE,2016-06-15,123.839996
NEE,2016-06-16,124.849998
NEE,2016-06-17,125.099998
NEE,2016-06-20,124.239998
NEE,2016-06-21,124.269997
NEE,2016-06-22,123.639999
NEE,2016-06-23,123.809998
NEE,2016-06-24,123.800003
NEE,2016-06-27,127.879997
NEE,2016-06-28,128.460007
NEE,2016-06-29,127.75
NEE,2016-06-30,130.399994
NEE,2016-07-01,129.729996
NEE,2016-07-05,130.869995
NEE,2016-07-06,130.889999
NEE,2016-07-07,128.330002
NEE,2016-07-08,129.929993
NEE,2016-07-11,129.690002
NEE,2016-07-12,127.330002
NEE,2016-07-13,128.169998
NEE,2016-07-14,127.239998
NEE,2016-07-15,127.580002
NEE,2016-07-18,128.25
NEE,2016-07-19,128.089996
NEE,2016-07-20,127.209999
NEE,2016-07-21,128.259995
NEE,2016-07-22,129.809998
NEE,2016-07-25,129.490005
NEE,2016-07-26,128.429993
NEE,2016-07-27,127.169998
NEE,2016-07-28,127.419998
NEE,2016-07-29,128.289993
NEE,2016-08-01,128.5
NEE,2016-08-02,127.629997
NEE,2016-08-03,128.089996
NEE,2016-08-04,127.449997
NEE,2016-08-05,125.989998
NEE,2016-08-08,125.989998
NEE,2016-08-09,126.07
NEE,2016-08-10,126.370003
NEE,2016-08-11,127.019997
NEE,2016-08-12,126.790001
NEE,2016-08-15,125.32
NEE,2016-08-16,123.989998
NEE,2016-08-17,125.800003
NEE,2016-08-18,126.959999
NEE,2016-08-19,125.080002
NEE,2016-08-22,125.040001
NEE,2016-08-23,124.269997
NEE,2016-08-24,124.150002
NEE,2016-08-25,124.510002
NEE,2016-08-26,121.620003
NEE,2016-08-29,122.339996
NEE,2016-08-30,121.220001
NEE,2016-08-31,120.940002
NEE,2016-09-01,121.0
NEE,2016-09-02,123.129997
NEE,2016-09-06,125.290001
NEE,2016-09-07,125.059998
NEE,2016-09-08,125.379997
NEE,2016-09-09,120.860001
NEE,2016-09-12,123.290001
NEE,2016-09-13,121.540001
NEE,2016-09-14,122.099998
NEE,2016-09-15,122.730003
NEE,2016-09-16,123.32
NEE,2016-09-19,124.739998
NEE,2016-09-20,125.07
NEE,2016-09-21,127.839996
NEE,2016-09-22,128.029999
NEE,2016-09-23,126.75
NEE,2016-09-26,126.230003
NEE,2016-09-27,126.790001
NEE,2016-09-28,126.480003
NEE,2016-09-29,123.699997
NEE,2016-09-30,122.32
NEE,2016-10-03,121.129997
NEE,2016-10-04,118.900002
NEE,2016-10-05,118.540001
NEE,2016-10-06,118.029999
NEE,2016-10-07,121.739998
NEE,2016-10-10,122.779999
NEE,2016-10-11,121.150002
NEE,2016-10-12,122.980003
NEE,2016-10-13,124.629997
NEE,2016-10-14,124.029999
NEE,2016-10-17,124.059998
NEE,2016-10-18,125.110001
NEE,2016-10-19,124.580002
NEE,2016-10-20,124.129997
NEE,2016-10-21,123.709999
NEE,2016-10-24,124.379997
NEE,2016-10-25,125.519997
NEE,2016-10-26,126.199997
NEE,2016-10-27,125.120003
NEE,2016-10-28,125.730003
NEE,2016-10-31,128.0
NEE,2016-11-01,125.889999
NEE,2016-11-02,123.68
NEE,2016-11-03,123.839996
NEE,2016-11-04,123.18
NEE,2016-11-07,124.660004
NEE,2016-11-08,125.169998
NEE,2016-11-09,117.489998
NEE,2016-11-10,115.059998
NEE,2016-11-11,113.540001
NEE,2016-11-14,114.440002
NEE,2016-11-15,115.029999
NEE,2016-11-16,114.290001
NEE,2016-11-17,114.779999
NEE,2016-11-18,114.089996
NEE,2016-11-21,114.349998
NEE,2016-11-22,113.830002
NEE,2016-11-23,113.419998
NEE,2016-11-25,114.760002
NEE,2016-11-28,116.300003
NEE,2016-11-29,117.269997
NEE,2016-11-30,114.230003
NEE,2016-12-01,112.949997
NEE,2016-12-02,114.410004
NEE,2016-12-05,115.0
NEE,2016-12-06,114.75
NEE,2016-12-07,117.68
NEE,2016-12-08,116.870003
NEE,2016-12-09,116.489998
NEE,2016-12-12,117.449997
NEE,2016-12-13,119.019997
NEE,2016-12-14,116.029999
NEE,2016-12-15,117.029999
NEE,2016-12-16,118.900002
NEE,2016-12-19,119.220001
NEE,2016-12-20,119.300003
NEE,2016-12-21,118.599998
NEE,2016-12-22,118.900002
NEE,2016-12-23,119.230003
NEE,2016-12-27,119.25
NEE,2016-12-28,118.650002
NEE,2016-12-29,120.18
NEE,2016-12-30,119.459999
NEE,2017-01-03,118.720001
NEE,2017-01-04,119.07
NEE,2017-01-05,119.0
NEE,2017-01-06,118.650002
NEE,2017-01-09,118.349998
NEE,2017-01-10,118.580002
NEE,2017-01-11,119.410004
NEE,2017-01-12,119.5
NEE,2017-01-13,119.050003
NEE,2017-01-17,120.220001
NEE,2017-01-18,120.029999
NEE,2017-01-19,119.279999
NEE,2017-01-20,119.260002
NEE,2017-01-23,118.779999
NEE,2017-01-24,118.809998
NEE,2017-01-25,119.019997
NEE,2017-01-26,118.75
NEE,2017-01-27,121.370003
NEE,2017-01-30,122.449997
NEE,2017-01-31,123.720001
NEE,2017-02-01,122.620003
NEE,2017-02-02,123.459999
NEE,2017-02-03,124.209999
NEE,2017-02-06,123.860001
NEE,2017-02-07,124.330002
NEE,2017-02-08,126.300003
NEE,2017-02-09,124.650002
NEE,2017-02-10,125.470001
NEE,2017-02-13,126.0
NEE,2017-02-14,126.0
NEE,2017-02-15,125.290001
NEE,2017-02-16,126.190002
NEE,2017-02-17,126.860001
NEE,2017-02-21,128.259995
NEE,2017-02-22,128.440002
NEE,2017-02-23,129.169998
NEE,2017-02-24,130.960007
NEE,2017-02-27,129.869995
NEE,2017-02-28,131.0
NEE,2017-03-01,129.410004
NEE,2017-03-02,130.940002
NEE,2017-03-03,130.800003
NEE,2017-03-06,130.639999
NEE,2017-03-07,130.649994
NEE,2017-03-08,129.440002
NEE,2017-03-09,128.75
NEE,2017-03-10,130.059998
NEE,2017-03-13,130.460007
NEE,2017-03-14,130.570007
NEE,2017-03-15,131.899994
NEE,2017-03-16,129.899994
NEE,2017-03-17,130.229996
NEE,2017-03-20,129.889999
NEE,2017-03-21,131.850006
NEE,2017-03-22,132.410004
NEE,2017-03-23,132.089996
NEE,2017-03-24,132.800003
NEE,2017-03-27,131.100006
NEE,2017-03-28,131.259995
NEE,2017-03-29,130.550003
NEE,2017-03-30,128.130005
NEE,2017-03-31,128.369995
NEE,2017-04-03,128.720001
NEE,2017-04-04,129.539993
NEE,2017-04-05,130.639999
NEE,2017-04-06,129.759995
NEE,2017-04-07,128.929993
NEE,2017-04-10,129.429993
NEE,2017-04-11,129.320007
NEE,2017-04-12,130.509995
NEE,2017-04-13,130.770004
NEE,2017-04-17,130.910004
NEE,2017-04-18,131.940002
NEE,2017-04-19,131.5
NEE,2017-04-20,130.869995
NEE,2017-04-21,133.020004
NEE,2017-04-24,132.75
NEE,2017-04-25,132.919998
NEE,2017-04-26,132.830002
NEE,2017-04-27,133.520004
NEE,2017-04-28,133.559998
NEE,2017-05-01,133.039993
NEE,2017-05-02,134.020004
NEE,2017-05-03,133.360001
NEE,2017-05-04,134.339996
NEE,2017-05-05,134.330002
NEE,2017-05-08,134.949997
NEE,2017-05-09,133.770004
NEE,2017-05-10,134.169998
NEE,2017-05-11,134.639999
NEE,2017-05-12,135.550003
NEE,2017-05-15,136.130005
NEE,2017-05-16,135.899994
NEE,2017-05-17,136.449997
NEE,2017-05-18,136.940002
NEE,2017-05-19,137.289993
NEE,2017-05-22,138.350006
NEE,2017-05-23,138.960007
NEE,2017-05-24,140.149994
NEE,2017-05-25,140.699997
NEE,2017-05-26,140.710007
NEE,2017-05-30,140.649994
NEE,2017-05-31,141.440002
NEE,2017-06-01,141.899994
NEE,2017-06-02,142.710007
NEE,2017-06-05,141.850006
NEE,2017-06-06,141.919998
NEE,2017-06-07,142.580002
NEE,2017-06-08,141.449997
NEE,2017-06-09,140.240005
NEE,2017-06-12,139.419998
NEE,2017-06-13,139.949997
NEE,2017-06-14,141.149994
NEE,2017-06-15,141.869995
NEE,2017-06-16,142.839996
NEE,2017-06-19,142.389999
NEE,2017-06-20,141.960007
NEE,2017-06-21,141.059998
NEE,2017-06-22,141.589996
NEE,2017-06-23,143.139999
NEE,2017-06-26,144.229996
NEE,2017-06-27,142.270004
NEE,2017-06-28,141.020004
NEE,2017-06-29,139.970001
NEE,2017-06-30,140.130005
NEE,2017-07-03,139.619995
NEE,2017-07-05,138.820007
NEE,2017-07-06,139.570007
NEE,2017-07-07,140.479996
NEE,2017-07-10,141.029999
NEE,2017-07-11,140.75
NEE,2017-07-12,140.779999
NEE,2017-07-13,140.580002
NEE,2017-07-14,141.660004
NEE,2017-07-17,140.970001
NEE,2017-07-18,141.490005
NEE,2017-07-19,141.800003
NEE,2017-07-20,143.479996
NEE,2017-07-21,144.369995
NEE,2017-07-24,143.149994
NEE,2017-07-25,143.110001
NEE,2017-07-26,145.490005
NEE,2017-07-27,144.649994
NEE,2017-07-28,145.119995
NEE,2017-07-31,146.089996
NEE,2017-08-01,146.570007
NEE,2017-08-02,146.740005
NEE,2017-08-03,147.539993
NEE,2017-08-04,146.75
NEE,2017-08-07,147.089996
NEE,2017-08-08,147.350006
NEE,2017-08-09,147.240005
NEE,2017-08-10,147.720001
NEE,2017-08-11,147.179993
NEE,2017-08-14,148.059998
NEE,2017-08-15,149.050003
NEE,2017-08-16,149.979996
NEE,2017-08-17,148.610001
NEE,2017-08-18,149.929993
NEE,2017-08-21,150.449997
NEE,2017-08-22,150.839996
NEE,2017-08-23,149.639999
NEE,2017-08-24,149.309998
NEE,2017-08-25,150.100006
NEE,2017-08-28,150.880005
NEE,2017-08-29,150.720001
NEE,2017-08-30,150.619995
NEE,2017-08-31,150.509995
NEE,2017-09-01,150.160004
