Symbol,Date,Close
GE,2016-07-07,31.82
GE,2016-07-08,32.200001
GE,2016-07-11,32.209999
GE,2016-07-12,32.259998
GE,2016-07-13,32.360001
GE,2016-07-14,32.630001
GE,2016-07-15,32.880001
GE,2016-07-18,32.91
GE,2016-07-19,32.93
GE,2016-07-20,32.779999
GE,2016-07-21,32.59
GE,2016-07-22,32.060001
GE,2016-07-25,31.639999
GE,2016-07-26,31.469999
GE,2016-07-27,31.280001
GE,2016-07-28,31.25
GE,2016-07-29,31.139999
GE,2016-08-01,31.15
GE,2016-08-02,31.049999
GE,2016-08-03,31.129999
GE,2016-08-04,31.17
GE,2016-08-05,31.280001
GE,2016-08-08,31.27
GE,2016-08-09,31.299999
GE,2016-08-10,31.27
GE,2016-08-11,31.290001
GE,2016-08-12,31.24
GE,2016-08-15,31.24
GE,2016-08-16,31.190001
GE,2016-08-17,31.290001
GE,2016-08-18,31.43
GE,2016-08-19,31.25
GE,2016-08-22,31.32
GE,2016-08-23,31.23
GE,2016-08-24,31.219999
GE,2016-08-25,31.209999
GE,2016-08-26,31.23
GE,2016-08-29,31.360001
GE,2016-08-30,31.370001
GE,2016-08-31,31.24
GE,2016-09-01,31.200001
GE,2016-09-02,31.290001
GE,2016-09-06,31.049999
GE,2016-09-07,31.059999
GE,2016-09-08,31.040001
GE,2016-09-09,30.110001
GE,2016-09-12,30.49
GE,2016-09-13,29.85
GE,2016-09-14,29.700001
GE,2016-09-15,29.75
GE,2016-09-16,29.68
GE,2016-09-19,29.43
GE,2016-09-20,29.67
GE,2016-09-21,29.85
GE,2016-09-22,30.040001
GE,2016-09-23,29.889999
GE,2016-09-26,29.540001
GE,2016-09-27,29.879999
GE,2016-09-28,29.9
GE,2016-09-29,29.530001
GE,2016-09-30,29.620001
GE,2016-10-03,29.639999
GE,2016-10-04,29.5
GE,2016-10-05,29.5
GE,2016-10-06,29.27
GE,2016-10-07,29.08
GE,2016-10-10,28.860001
GE,2016-10-11,28.92
GE,2016-10-12,28.9
GE,2016-10-13,28.77
GE,2016-10-14,28.889999
GE,2016-10-17,28.85
GE,2016-10-18,28.98
GE,2016-10-19,29.059999
GE,2016-10-20,29.07
GE,2016-10-21,28.98
GE,2016-10-24,28.92
GE,2016-10-25,28.65
GE,2016-10-26,28.870001
GE,2016-10-27,28.629999
GE,2016-10-28,29.219999
GE,2016-10-31,29.1
GE,2016-11-01,28.879999
GE,2016-11-02,28.49
GE,2016-11-03,28.280001
GE,2016-11-04,28.440001
GE,2016-11-07,29.309999
GE,2016-11-08,29.42
GE,2016-11-09,29.629999
GE,2016-11-10,30.41
GE,2016-11-11,30.709999
GE,2016-11-14,30.51
GE,2016-11-15,30.75
GE,2016-11-16,30.74
GE,2016-11-17,30.790001
GE,2016-11-18,30.67
GE,2016-11-21,30.870001
GE,2016-11-22,31.18
GE,2016-11-23,31.34
GE,2016-11-25,31.440001
GE,2016-11-28,31.25
GE,2016-11-29,31.049999
GE,2016-11-30,30.76
GE,2016-12-01,31.389999
GE,2016-12-02,31.34
GE,2016-12-05,31.110001
GE,2016-12-06,31.17
GE,2016-12-07,31.6
GE,2016-12-08,31.530001
GE,2016-12-09,31.780001
GE,2016-12-12,31.860001
GE,2016-12-13,31.74
GE,2016-12-14,31.5
GE,2016-12-15,31.26
GE,2016-12-16,31.75
GE,2016-12-19,31.92
GE,2016-12-20,32.25
GE,2016-12-21,32.130001
GE,2016-12-22,31.82
GE,2016-12-23,31.879999
GE,2016-12-27,31.9
GE,2016-12-28,31.700001
GE,2016-12-29,31.709999
GE,2016-12-30,31.6
GE,2017-01-03,31.690001
GE,2017-01-04,31.700001
GE,2017-01-05,31.52
GE,2017-01-06,31.610001
GE,2017-01-09,31.459999
GE,2017-01-10,31.370001
GE,2017-01-11,31.469999
GE,2017-01-12,31.389999
GE,2017-01-13,31.360001
GE,2017-01-17,31.27
GE,2017-01-18,31.23
GE,2017-01-19,31.209999
GE,2017-01-20,30.530001
GE,2017-01-23,29.75
GE,2017-01-24,30.0
GE,2017-01-25,30.370001
GE,2017-01-26,30.32
GE,2017-01-27,30.01
GE,2017-01-30,29.959999
GE,2017-01-31,29.700001
GE,2017-02-01,29.690001
GE,2017-02-02,29.68
GE,2017-02-03,29.700001
GE,2017-02-06,29.66
GE,2017-02-07,29.559999
GE,2017-02-08,29.43
GE,2017-02-09,29.59
GE,2017-02-10,29.719999
GE,2017-02-13,30.040001
GE,2017-02-14,30.280001
GE,2017-02-15,30.35
GE,2017-02-16,30.450001
GE,2017-02-17,30.370001
GE,2017-02-21,30.52
GE,2017-02-22,30.33
GE,2017-02-23,30.02
GE,2017-02-24,30.190001
GE,2017-02-27,29.940001
GE,2017-02-28,29.809999
GE,2017-03-01,30.190001
GE,2017-03-02,30.190001
GE,2017-03-03,30.120001
GE,2017-03-06,30.0
GE,2017-03-07,29.860001
GE,2017-03-08,29.799999
GE,2017-03-09,29.66
GE,2017-03-10,30.280001
GE,2017-03-13,29.860001
GE,2017-03-14,29.540001
GE,2017-03-15,29.76
GE,2017-03-16,29.75
GE,2017-03-17,29.879999
GE,2017-03-20,29.74
GE,2017-03-21,29.389999
GE,2017-03-22,29.530001
GE,2017-03-23,29.620001
GE,2017-03-24,29.719999
GE,2017-03-27,29.440001
GE,2017-03-28,29.620001
GE,2017-03-29,29.68
GE,2017-03-30,29.870001
GE,2017-03-31,29.799999
GE,2017-04-03,29.879999
GE,2017-04-04,30.02
GE,2017-04-05,29.969999
GE,2017-04-06,29.93
GE,2017-04-07,29.99
GE,2017-04-10,30.01
GE,2017-04-11,30.040001
GE,2017-04-12,29.77
GE,2017-04-13,29.559999
GE,2017-04-17,29.639999
GE,2017-04-18,29.84
GE,2017-04-19,30.0
GE,2017-04-20,30.27
GE,2017-04-21,29.549999
GE,2017-04-24,29.549999
GE,2017-04-25,29.450001
GE,2017-04-26,29.26
GE,2017-04-27,29.08
GE,2017-04-28,28.99
GE,2017-05-01,28.940001
GE,2017-05-02,28.99
GE,2017-05-03,29.23
GE,2017-05-04,29.200001
GE,2017-05-05,29.219999
GE,2017-05-08,29.07
GE,2017-05-09,28.93
GE,2017-05-10,28.700001
GE,2017-05-11,28.870001
GE,2017-05-12,28.27
GE,2017-05-15,28.18
GE,2017-05-16,28.040001
GE,2017-05-17,27.41
GE,2017-05-18,27.48
GE,2017-05-19,28.049999
GE,2017-05-22,28.18
GE,2017-05-23,28.280001
GE,2017-05-24,27.83
GE,2017-05-25,27.49
GE,2017-05-26,27.450001
GE,2017-05-30,27.360001
GE,2017-05-31,27.379999
GE,2017-06-01,27.719999
GE,2017-06-02,27.879999
GE,2017-06-05,27.98
GE,2017-06-06,27.93
GE,2017-06-07,27.68
GE,2017-06-08,27.59
GE,2017-06-09,27.940001
GE,2017-06-12,28.940001
GE,2017-06-13,28.450001
GE,2017-06-14,28.690001
GE,2017-06-15,28.940001
GE,2017-06-16,29.0
GE,2017-06-19,28.799999
GE,2017-06-20,28.129999
GE,2017-06-21,27.780001
GE,2017-06-22,27.549999
GE,2017-06-23,27.57
GE,2017-06-26,27.610001
GE,2017-06-27,27.209999
GE,2017-06-28,27.08
GE,2017-06-29,27.02
GE,2017-06-30,27.01
GE,2017-07-03,27.450001
GE,2017-07-05,27.35
GE,2017-07-06,26.309999
GE,2017-07-07,26.15
GE,2017-07-10,26.040001
GE,2017-07-11,26.379999
GE,2017-07-12,26.58
GE,2017-07-13,26.790001
GE,2017-07-14,26.780001
GE,2017-07-17,26.82
GE,2017-07-18,26.889999
GE,2017-07-19,26.940001
GE,2017-07-20,26.690001
GE,2017-07-21,25.91
GE,2017-07-24,25.43
GE,2017-07-25,25.440001
GE,2017-07-26,25.59
GE,2017-07-27,25.790001
GE,2017-07-28,25.530001
GE,2017-07-31,25.610001
GE,2017-08-01,25.440001
GE,2017-08-02,25.52
GE,2017-08-03,25.76
GE,2017-08-04,25.780001
GE,2017-08-07,25.629999
GE,2017-08-08,25.559999
GE,2017-08-09,25.709999
GE,2017-08-10,25.299999
GE,2017-08-11,25.200001
GE,2017-08-14,25.360001
GE,2017-08-15,25.139999
GE,2017-08-16,25.1
GE,2017-08-17,24.75
GE,2017-08-18,24.549999
GE,2017-08-21,24.49
GE,2017-08-22,24.6
GE,2017-08-23,24.389999
GE,2017-08-24,24.299999
GE,2017-08-25,24.49
GE,2017-08-28,24.469999
GE,2017-08-29,24.440001
GE,2017-08-30,24.280001
GE,2017-08-31,24.549999
GE,2017-09-01,25.139999
