Symbol,Date,Close
PG,2016-05-27,81.43
PG,2016-05-31,81.040001
PG,2016-06-01,81.790001
PG,2016-06-02,81.949997
PG,2016-06-03,82.470001
PG,2016-06-06,82.769997
PG,2016-06-07,82.32
PG,2016-06-08,82.650002
PG,2016-06-09,83.169998
PG,2016-06-10,83.199997
PG,2016-06-13,82.57
PG,2016-06-14,83.349998
PG,2016-06-15,82.949997
PG,2016-06-16,83.410004
PG,2016-06-17,83.129997
PG,2016-06-20,83.040001
PG,2016-06-21,83.410004
PG,2016-06-22,83.57
PG,2016-06-23,84.209999
PG,2016-06-24,82.260002
PG,2016-06-27,81.230003
PG,2016-06-28,82.459999
PG,2016-06-29,83.910004
PG,2016-06-30,84.669998
PG,2016-07-01,84.779999
PG,2016-07-05,85.440002
PG,2016-07-06,85.029999
PG,2016-07-07,84.830002
PG,2016-07-08,85.769997
PG,2016-07-11,85.75
PG,2016-07-12,85.75
PG,2016-07-13,85.889999
PG,2016-07-14,85.870003
PG,2016-07-15,86.010002
PG,2016-07-18,85.93
PG,2016-07-19,86.169998
PG,2016-07-20,85.32
PG,2016-07-21,85.260002
PG,2016-07-22,85.720001
PG,2016-07-25,85.800003
PG,2016-07-26,85.269997
PG,2016-07-27,84.459999
PG,2016-07-28,84.809998
PG,2016-07-29,85.589996
PG,2016-08-01,86.410004
PG,2016-08-02,86.760002
PG,2016-08-03,85.970001
PG,2016-08-04,86.050003
PG,2016-08-05,85.779999
PG,2016-08-08,85.760002
PG,2016-08-09,85.989998
PG,2016-08-10,86.309998
PG,2016-08-11,86.730003
PG,2016-08-12,87.040001
PG,2016-08-15,87.019997
PG,2016-08-16,86.580002
PG,2016-08-17,86.959999
PG,2016-08-18,87.440002
PG,2016-08-19,87.309998
PG,2016-08-22,86.849998
PG,2016-08-23,87.400002
PG,2016-08-24,87.309998
PG,2016-08-25,87.900002
PG,2016-08-26,87.580002
PG,2016-08-29,88.300003
PG,2016-08-30,87.540001
PG,2016-08-31,87.309998
PG,2016-09-01,88.309998
PG,2016-09-02,88.199997
PG,2016-09-06,88.639999
PG,2016-09-07,87.949997
PG,2016-09-08,87.779999
PG,2016-09-09,86.239998
PG,2016-09-12,88.25
PG,2016-09-13,87.050003
PG,2016-09-14,87.010002
PG,2016-09-15,88.059998
PG,2016-09-16,88.050003
PG,2016-09-19,88.370003
PG,2016-09-20,88.580002
PG,2016-09-21,87.800003
PG,2016-09-22,88.989998
PG,2016-09-23,87.760002
PG,2016-09-26,87.849998
PG,2016-09-27,88.360001
PG,2016-09-28,89.459999
PG,2016-09-29,88.230003
PG,2016-09-30,89.75
PG,2016-10-03,88.660004
PG,2016-10-04,88.349998
PG,2016-10-05,88.849998
PG,2016-10-06,89.220001
PG,2016-10-07,90.0
PG,2016-10-10,89.059998
PG,2016-10-11,88.540001
PG,2016-10-12,88.57
PG,2016-10-13,88.239998
PG,2016-10-14,88.43
PG,2016-10-17,87.830002
PG,2016-10-18,87.449997
PG,2016-10-19,85.540001
PG,2016-10-20,84.93
PG,2016-10-21,84.330002
PG,2016-10-24,84.099998
PG,2016-10-25,86.970001
PG,2016-10-26,87.400002
PG,2016-10-27,86.580002
PG,2016-10-28,86.839996
PG,2016-10-31,86.800003
PG,2016-11-01,86.849998
PG,2016-11-02,86.739998
PG,2016-11-03,86.599998
PG,2016-11-04,85.080002
PG,2016-11-07,86.559998
PG,2016-11-08,87.459999
PG,2016-11-09,85.93
PG,2016-11-10,82.959999
PG,2016-11-11,83.580002
PG,2016-11-14,83.0
PG,2016-11-15,83.620003
PG,2016-11-16,83.190002
PG,2016-11-17,83.07
PG,2016-11-18,82.0
PG,2016-11-21,82.639999
PG,2016-11-22,82.760002
PG,2016-11-23,82.68
PG,2016-11-25,83.459999
PG,2016-11-28,83.07
PG,2016-11-29,82.889999
PG,2016-11-30,82.459999
PG,2016-12-01,81.860001
PG,2016-12-02,82.400002
PG,2016-12-05,82.989998
PG,2016-12-06,82.910004
PG,2016-12-07,84.18
PG,2016-12-08,83.5
PG,2016-12-09,84.370003
PG,2016-12-12,85.129997
PG,2016-12-13,85.18
PG,2016-12-14,84.370003
PG,2016-12-15,84.68
PG,2016-12-16,84.68
PG,2016-12-19,84.709999
PG,2016-12-20,84.57
PG,2016-12-21,84.279999
PG,2016-12-22,84.470001
PG,2016-12-23,84.959999
PG,2016-12-27,84.599998
PG,2016-12-28,84.07
PG,2016-12-29,84.349998
PG,2016-12-30,84.080002
PG,2017-01-03,84.199997
PG,2017-01-04,84.5
PG,2017-01-05,85.059998
PG,2017-01-06,85.029999
PG,2017-01-09,84.400002
PG,2017-01-10,83.489998
PG,2017-01-11,83.75
PG,2017-01-12,83.839996
PG,2017-01-13,84.010002
PG,2017-01-17,85.209999
PG,2017-01-18,84.93
PG,2017-01-19,84.699997
PG,2017-01-20,87.449997
PG,2017-01-23,86.959999
PG,2017-01-24,87.860001
PG,2017-01-25,87.160004
PG,2017-01-26,86.599998
PG,2017-01-27,86.720001
PG,2017-01-30,86.75
PG,2017-01-31,87.599998
PG,2017-02-01,87.330002
PG,2017-02-02,87.760002
PG,2017-02-03,87.410004
PG,2017-02-06,87.400002
PG,2017-02-07,88.010002
PG,2017-02-08,88.330002
PG,2017-02-09,88.669998
PG,2017-02-10,87.970001
PG,2017-02-13,88.309998
PG,2017-02-14,87.860001
PG,2017-02-15,91.120003
PG,2017-02-16,90.790001
PG,2017-02-17,91.089996
PG,2017-02-21,91.669998
PG,2017-02-22,91.440002
PG,2017-02-23,91.129997
PG,2017-02-24,91.050003
PG,2017-02-27,90.889999
PG,2017-02-28,91.07
PG,2017-03-01,91.660004
PG,2017-03-02,90.910004
PG,2017-03-03,90.5
PG,2017-03-06,90.370003
PG,2017-03-07,90.290001
PG,2017-03-08,90.139999
PG,2017-03-09,90.339996
PG,2017-03-10,91.07
PG,2017-03-13,91.309998
PG,2017-03-14,91.0
PG,2017-03-15,91.400002
PG,2017-03-16,91.440002
PG,2017-03-17,91.0
PG,2017-03-20,91.220001
PG,2017-03-21,91.190002
PG,2017-03-22,90.989998
PG,2017-03-23,90.769997
PG,2017-03-24,90.57
PG,2017-03-27,90.489998
PG,2017-03-28,90.760002
PG,2017-03-29,90.599998
PG,2017-03-30,90.199997
PG,2017-03-31,89.849998
PG,2017-04-03,89.68
PG,2017-04-04,89.910004
PG,2017-04-05,89.970001
PG,2017-04-06,89.400002
PG,2017-04-07,89.230003
PG,2017-04-10,89.489998
PG,2017-04-11,89.800003
PG,2017-04-12,90.309998
PG,2017-04-13,90.029999
PG,2017-04-17,90.389999
PG,2017-04-18,90.800003
PG,2017-04-19,89.599998
PG,2017-04-20,89.330002
PG,2017-04-21,88.620003
PG,2017-04-24,89.550003
PG,2017-04-25,90.0
PG,2017-04-26,87.739998
PG,2017-04-27,87.690002
PG,2017-04-28,87.330002
PG,2017-05-01,87.089996
PG,2017-05-02,86.220001
PG,2017-05-03,86.43
PG,2017-05-04,86.449997
PG,2017-05-05,86.5
PG,2017-05-08,86.550003
PG,2017-05-09,86.400002
PG,2017-05-10,86.489998
PG,2017-05-11,86.169998
PG,2017-05-12,86.190002
PG,2017-05-15,86.330002
PG,2017-05-16,86.239998
PG,2017-05-17,86.260002
PG,2017-05-18,85.870003
PG,2017-05-19,86.239998
PG,2017-05-22,86.209999
PG,2017-05-23,86.080002
PG,2017-05-24,86.5
PG,2017-05-25,86.860001
PG,2017-05-26,87.25
PG,2017-05-30,87.400002
PG,2017-05-31,88.089996
PG,2017-06-01,88.129997
PG,2017-06-02,88.589996
PG,2017-06-05,88.739998
PG,2017-06-06,88.800003
PG,2017-06-07,88.769997
PG,2017-06-08,87.849998
PG,2017-06-09,88.160004
PG,2017-06-12,88.239998
PG,2017-06-13,88.059998
PG,2017-06-14,88.440002
PG,2017-06-15,89.379997
PG,2017-06-16,89.660004
PG,2017-06-19,89.860001
PG,2017-06-20,89.629997
PG,2017-06-21,89.400002
PG,2017-06-22,89.029999
PG,2017-06-23,89.419998
PG,2017-06-26,89.360001
PG,2017-06-27,88.610001
PG,2017-06-28,88.370003
PG,2017-06-29,86.989998
PG,2017-06-30,87.150002
PG,2017-07-03,87.739998
PG,2017-07-05,87.669998
PG,2017-07-06,87.370003
PG,2017-07-07,87.650002
PG,2017-07-10,87.089996
PG,2017-07-11,86.769997
PG,2017-07-12,86.959999
PG,2017-07-13,86.699997
PG,2017-07-14,87.099998
PG,2017-07-17,87.550003
PG,2017-07-18,88.639999
PG,2017-07-19,88.349998
PG,2017-07-20,88.599998
PG,2017-07-21,88.610001
PG,2017-07-24,88.18
PG,2017-07-25,89.139999
PG,2017-07-26,89.300003
PG,2017-07-27,90.68
PG,2017-07-28,90.209999
PG,2017-07-31,90.82
PG,2017-08-01,91.099998
PG,2017-08-02,91.040001
PG,2017-08-03,90.860001
PG,2017-08-04,90.669998
PG,2017-08-07,91.440002
PG,2017-08-08,91.580002
PG,2017-08-09,91.919998
PG,2017-08-10,91.739998
PG,2017-08-11,91.339996
PG,2017-08-14,91.650002
PG,2017-08-15,92.199997
PG,2017-08-16,92.440002
PG,2017-08-17,92.07
PG,2017-08-18,92.470001
PG,2017-08-21,92.860001
PG,2017-08-22,92.790001
PG,2017-08-23,92.440002
PG,2017-08-24,92.269997
PG,2017-08-25,92.510002
PG,2017-08-28,92.470001
PG,2017-08-29,92.32
PG,2017-08-30,91.870003
PG,2017-08-31,92.269997
PG,2017-09-01,92.529999
